,Date,Currency,Value
23810,2017-12-30,"Peruvian new sol, daily average",0.0
23811,2017-12-31,"Peruvian new sol, daily average",0.0
23813,2018-01-02,"Peruvian new sol, daily average",0.3868
23814,2018-01-03,"Peruvian new sol, daily average",0.3886
23815,2018-01-04,"Peruvian new sol, daily average",0.3901
23816,2018-01-05,"Peruvian new sol, daily average",0.3862
23817,2018-01-06,"Peruvian new sol, daily average",0.0
23818,2018-01-07,"Peruvian new sol, daily average",0.0
23819,2018-01-08,"Peruvian new sol, daily average",0.3864
23820,2018-01-09,"Peruvian new sol, daily average",0.3869
23821,2018-01-10,"Peruvian new sol, daily average",0.388
23822,2018-01-11,"Peruvian new sol, daily average",0.3894
23823,2018-01-12,"Peruvian new sol, daily average",0.3887
23824,2018-01-13,"Peruvian new sol, daily average",0.0
23825,2018-01-14,"Peruvian new sol, daily average",0.0
23826,2018-01-15,"Peruvian new sol, daily average",0.3868
23827,2018-01-16,"Peruvian new sol, daily average",0.3868
23828,2018-01-17,"Peruvian new sol, daily average",0.387
23829,2018-01-18,"Peruvian new sol, daily average",0.3874
23830,2018-01-19,"Peruvian new sol, daily average",0.3874
23831,2018-01-20,"Peruvian new sol, daily average",0.0
23832,2018-01-21,"Peruvian new sol, daily average",0.0
23833,2018-01-22,"Peruvian new sol, daily average",0.3876
23834,2018-01-23,"Peruvian new sol, daily average",0.387
23835,2018-01-24,"Peruvian new sol, daily average",0.3841
23836,2018-01-25,"Peruvian new sol, daily average",0.3838
23837,2018-01-26,"Peruvian new sol, daily average",0.3834
23838,2018-01-27,"Peruvian new sol, daily average",0.0
23839,2018-01-28,"Peruvian new sol, daily average",0.0
23840,2018-01-29,"Peruvian new sol, daily average",0.3835
23841,2018-01-30,"Peruvian new sol, daily average",0.3833
23842,2018-01-31,"Peruvian new sol, daily average",0.3823
23843,2018-02-01,"Peruvian new sol, daily average",0.3826
23844,2018-02-02,"Peruvian new sol, daily average",0.3848
23845,2018-02-03,"Peruvian new sol, daily average",0.0
23846,2018-02-04,"Peruvian new sol, daily average",0.0
23847,2018-02-05,"Peruvian new sol, daily average",0.3871
23848,2018-02-06,"Peruvian new sol, daily average",0.3866
23849,2018-02-07,"Peruvian new sol, daily average",0.3863
23850,2018-02-08,"Peruvian new sol, daily average",0.3864
23851,2018-02-09,"Peruvian new sol, daily average",0.3853
23852,2018-02-10,"Peruvian new sol, daily average",0.0
23853,2018-02-11,"Peruvian new sol, daily average",0.0
23854,2018-02-12,"Peruvian new sol, daily average",0.3858
23855,2018-02-13,"Peruvian new sol, daily average",0.3853
23856,2018-02-14,"Peruvian new sol, daily average",0.3847
23857,2018-02-15,"Peruvian new sol, daily average",0.3851
23858,2018-02-16,"Peruvian new sol, daily average",0.3864
23859,2018-02-17,"Peruvian new sol, daily average",0.0
23860,2018-02-18,"Peruvian new sol, daily average",0.0
23862,2018-02-20,"Peruvian new sol, daily average",0.3883
23863,2018-02-21,"Peruvian new sol, daily average",0.3898
23864,2018-02-22,"Peruvian new sol, daily average",0.3911
23865,2018-02-23,"Peruvian new sol, daily average",0.3899
23866,2018-02-24,"Peruvian new sol, daily average",0.0
23867,2018-02-25,"Peruvian new sol, daily average",0.0
23868,2018-02-26,"Peruvian new sol, daily average",0.3904
23869,2018-02-27,"Peruvian new sol, daily average",0.3919
23870,2018-02-28,"Peruvian new sol, daily average",0.3927
23871,2018-03-01,"Peruvian new sol, daily average",0.3937
23872,2018-03-02,"Peruvian new sol, daily average",0.3957
23873,2018-03-03,"Peruvian new sol, daily average",0.0
23874,2018-03-04,"Peruvian new sol, daily average",0.0
23875,2018-03-05,"Peruvian new sol, daily average",0.3991
23876,2018-03-06,"Peruvian new sol, daily average",0.3967
23877,2018-03-07,"Peruvian new sol, daily average",0.3979
23878,2018-03-08,"Peruvian new sol, daily average",0.397
23879,2018-03-09,"Peruvian new sol, daily average",0.394
23880,2018-03-10,"Peruvian new sol, daily average",0.0
23881,2018-03-11,"Peruvian new sol, daily average",0.0
23882,2018-03-12,"Peruvian new sol, daily average",0.3937
23883,2018-03-13,"Peruvian new sol, daily average",0.396
23884,2018-03-14,"Peruvian new sol, daily average",0.3971
23885,2018-03-15,"Peruvian new sol, daily average",0.3997
23886,2018-03-16,"Peruvian new sol, daily average",0.4005
23887,2018-03-17,"Peruvian new sol, daily average",0.0
23888,2018-03-18,"Peruvian new sol, daily average",0.0
23889,2018-03-19,"Peruvian new sol, daily average",0.3997
23890,2018-03-20,"Peruvian new sol, daily average",0.4002
23891,2018-03-21,"Peruvian new sol, daily average",0.3974
23892,2018-03-22,"Peruvian new sol, daily average",0.3982
23893,2018-03-23,"Peruvian new sol, daily average",0.3976
23894,2018-03-24,"Peruvian new sol, daily average",0.0
23895,2018-03-25,"Peruvian new sol, daily average",0.0
23896,2018-03-26,"Peruvian new sol, daily average",0.4005
23897,2018-03-27,"Peruvian new sol, daily average",0.3995
23898,2018-03-28,"Peruvian new sol, daily average",0.3997
23899,2018-03-29,"Peruvian new sol, daily average",0.3996
23901,2018-03-31,"Peruvian new sol, daily average",0.0
23902,2018-04-01,"Peruvian new sol, daily average",0.0
23903,2018-04-02,"Peruvian new sol, daily average",0.4
23904,2018-04-03,"Peruvian new sol, daily average",0.3972
23905,2018-04-04,"Peruvian new sol, daily average",0.397
23906,2018-04-05,"Peruvian new sol, daily average",0.396
23907,2018-04-06,"Peruvian new sol, daily average",0.3947
23908,2018-04-07,"Peruvian new sol, daily average",0.0
23909,2018-04-08,"Peruvian new sol, daily average",0.0
23910,2018-04-09,"Peruvian new sol, daily average",0.393
23911,2018-04-10,"Peruvian new sol, daily average",0.3897
23912,2018-04-11,"Peruvian new sol, daily average",0.3889
23913,2018-04-12,"Peruvian new sol, daily average",0.3902
23914,2018-04-13,"Peruvian new sol, daily average",0.3906
23915,2018-04-14,"Peruvian new sol, daily average",0.0
23916,2018-04-15,"Peruvian new sol, daily average",0.0
23917,2018-04-16,"Peruvian new sol, daily average",0.3903
