,Date,Currency,Value
31896,2017-11-18,"South African rand, daily average",0.0
31897,2017-11-19,"South African rand, daily average",0.0
31898,2017-11-20,"South African rand, daily average",0.09111
31899,2017-11-21,"South African rand, daily average",0.09128
31900,2017-11-22,"South African rand, daily average",0.09185
31901,2017-11-23,"South African rand, daily average",0.09153
31902,2017-11-24,"South African rand, daily average",0.09139
31903,2017-11-25,"South African rand, daily average",0.0
31904,2017-11-26,"South African rand, daily average",0.0
31905,2017-11-27,"South African rand, daily average",0.09268
31906,2017-11-28,"South African rand, daily average",0.09371
31907,2017-11-29,"South African rand, daily average",0.09402
31908,2017-11-30,"South African rand, daily average",0.09434
31909,2017-12-01,"South African rand, daily average",0.09271
31910,2017-12-02,"South African rand, daily average",0.0
31911,2017-12-03,"South African rand, daily average",0.0
31912,2017-12-04,"South African rand, daily average",0.09352
31913,2017-12-05,"South African rand, daily average",0.09403
31914,2017-12-06,"South African rand, daily average",0.09427
31915,2017-12-07,"South African rand, daily average",0.0939
31916,2017-12-08,"South African rand, daily average",0.09425
31917,2017-12-09,"South African rand, daily average",0.0
31918,2017-12-10,"South African rand, daily average",0.0
31919,2017-12-11,"South African rand, daily average",0.09451
31920,2017-12-12,"South African rand, daily average",0.09412
31921,2017-12-13,"South African rand, daily average",0.09506
31922,2017-12-14,"South African rand, daily average",0.09508
31923,2017-12-15,"South African rand, daily average",0.09705
31924,2017-12-16,"South African rand, daily average",0.0
31925,2017-12-17,"South African rand, daily average",0.0
31926,2017-12-18,"South African rand, daily average",0.10084
31927,2017-12-19,"South African rand, daily average",0.10129
31928,2017-12-20,"South African rand, daily average",0.10145
31929,2017-12-21,"South African rand, daily average",0.09999
31930,2017-12-22,"South African rand, daily average",0.10092
31931,2017-12-23,"South African rand, daily average",0.0
31932,2017-12-24,"South African rand, daily average",0.0
31935,2017-12-27,"South African rand, daily average",0.10252
31936,2017-12-28,"South African rand, daily average",0.1017
31937,2017-12-29,"South African rand, daily average",0.10151
31938,2017-12-30,"South African rand, daily average",0.0
31939,2017-12-31,"South African rand, daily average",0.0
31941,2018-01-02,"South African rand, daily average",0.10069
31942,2018-01-03,"South African rand, daily average",0.10145
31943,2018-01-04,"South African rand, daily average",0.10173
31944,2018-01-05,"South African rand, daily average",0.10053
31945,2018-01-06,"South African rand, daily average",0.0
31946,2018-01-07,"South African rand, daily average",0.0
31947,2018-01-08,"South African rand, daily average",0.10013
31948,2018-01-09,"South African rand, daily average",0.10074
31949,2018-01-10,"South African rand, daily average",0.10033
31950,2018-01-11,"South African rand, daily average",0.10085
31951,2018-01-12,"South African rand, daily average",0.1007
31952,2018-01-13,"South African rand, daily average",0.0
31953,2018-01-14,"South African rand, daily average",0.0
31954,2018-01-15,"South African rand, daily average",0.1008
31955,2018-01-16,"South African rand, daily average",0.10124
31956,2018-01-17,"South African rand, daily average",0.10127
31957,2018-01-18,"South African rand, daily average",0.10237
31958,2018-01-19,"South African rand, daily average",0.10205
31959,2018-01-20,"South African rand, daily average",0.0
31960,2018-01-21,"South African rand, daily average",0.0
31961,2018-01-22,"South African rand, daily average",0.10304
31962,2018-01-23,"South African rand, daily average",0.10304
31963,2018-01-24,"South African rand, daily average",0.10353
31964,2018-01-25,"South African rand, daily average",0.1039
31965,2018-01-26,"South African rand, daily average",0.10368
31966,2018-01-27,"South African rand, daily average",0.0
31967,2018-01-28,"South African rand, daily average",0.0
31968,2018-01-29,"South African rand, daily average",0.10312
31969,2018-01-30,"South African rand, daily average",0.10303
31970,2018-01-31,"South African rand, daily average",0.10356
31971,2018-02-01,"South African rand, daily average",0.10351
31972,2018-02-02,"South African rand, daily average",0.1028
31973,2018-02-03,"South African rand, daily average",0.0
31974,2018-02-04,"South African rand, daily average",0.0
31975,2018-02-05,"South African rand, daily average",0.10365
31976,2018-02-06,"South African rand, daily average",0.10436
31977,2018-02-07,"South African rand, daily average",0.1047
31978,2018-02-08,"South African rand, daily average",0.10394
31979,2018-02-09,"South African rand, daily average",0.1044
31980,2018-02-10,"South African rand, daily average",0.0
31981,2018-02-11,"South African rand, daily average",0.0
31982,2018-02-12,"South African rand, daily average",0.10568
31983,2018-02-13,"South African rand, daily average",0.10541
31984,2018-02-14,"South African rand, daily average",0.10682
31985,2018-02-15,"South African rand, daily average",0.10734
31986,2018-02-16,"South African rand, daily average",0.10779
31987,2018-02-17,"South African rand, daily average",0.0
31988,2018-02-18,"South African rand, daily average",0.0
31990,2018-02-20,"South African rand, daily average",0.10752
31991,2018-02-21,"South African rand, daily average",0.10886
31992,2018-02-22,"South African rand, daily average",0.10889
31993,2018-02-23,"South African rand, daily average",0.10955
31994,2018-02-24,"South African rand, daily average",0.0
31995,2018-02-25,"South African rand, daily average",0.0
31996,2018-02-26,"South African rand, daily average",0.10953
31997,2018-02-27,"South African rand, daily average",0.10884
31998,2018-02-28,"South African rand, daily average",0.10876
31999,2018-03-01,"South African rand, daily average",0.10791
32000,2018-03-02,"South African rand, daily average",0.1078
32001,2018-03-03,"South African rand, daily average",0.0
32002,2018-03-04,"South African rand, daily average",0.0
32003,2018-03-05,"South African rand, daily average",0.10937
32004,2018-03-06,"South African rand, daily average",0.10959
32005,2018-03-07,"South African rand, daily average",0.10907
32006,2018-03-08,"South African rand, daily average",0.10851
32007,2018-03-09,"South African rand, daily average",0.10856
32008,2018-03-10,"South African rand, daily average",0.0
32009,2018-03-11,"South African rand, daily average",0.0
32010,2018-03-12,"South African rand, daily average",0.10845
32011,2018-03-13,"South African rand, daily average",0.10947
32012,2018-03-14,"South African rand, daily average",0.10987
32013,2018-03-15,"South African rand, daily average",0.10974
32014,2018-03-16,"South African rand, daily average",0.10942
32015,2018-03-17,"South African rand, daily average",0.0
32016,2018-03-18,"South African rand, daily average",0.0
32017,2018-03-19,"South African rand, daily average",0.10852
32018,2018-03-20,"South African rand, daily average",0.10933
32019,2018-03-21,"South African rand, daily average",0.1087
32020,2018-03-22,"South African rand, daily average",0.10908
32021,2018-03-23,"South African rand, daily average",0.10951
32022,2018-03-24,"South African rand, daily average",0.0
32023,2018-03-25,"South African rand, daily average",0.0
32024,2018-03-26,"South African rand, daily average",0.11055
32025,2018-03-27,"South African rand, daily average",0.11046
32026,2018-03-28,"South African rand, daily average",0.10974
32027,2018-03-29,"South African rand, daily average",0.10883
32029,2018-03-31,"South African rand, daily average",0.0
32030,2018-04-01,"South African rand, daily average",0.0
32031,2018-04-02,"South African rand, daily average",0.10895
32032,2018-04-03,"South African rand, daily average",0.10838
32033,2018-04-04,"South African rand, daily average",0.10771
32034,2018-04-05,"South African rand, daily average",0.10685
32035,2018-04-06,"South African rand, daily average",0.10594
32036,2018-04-07,"South African rand, daily average",0.0
32037,2018-04-08,"South African rand, daily average",0.0
32038,2018-04-09,"South African rand, daily average",0.10524
32039,2018-04-10,"South African rand, daily average",0.10468
32040,2018-04-11,"South African rand, daily average",0.1049
32041,2018-04-12,"South African rand, daily average",0.10475
32042,2018-04-13,"South African rand, daily average",0.1043
32043,2018-04-14,"South African rand, daily average",0.0
32044,2018-04-15,"South African rand, daily average",0.0
32045,2018-04-16,"South African rand, daily average",0.10426
32046,2018-04-17,"South African rand, daily average",0.10466
32047,2018-04-18,"South African rand, daily average",0.10567
32048,2018-04-19,"South African rand, daily average",0.10565
32049,2018-04-20,"South African rand, daily average",0.10542
32050,2018-04-21,"South African rand, daily average",0.0
32051,2018-04-22,"South African rand, daily average",0.0
32052,2018-04-23,"South African rand, daily average",0.10431
32053,2018-04-24,"South African rand, daily average",0.1039
32054,2018-04-25,"South African rand, daily average",0.10323
32055,2018-04-26,"South African rand, daily average",0.10363
32056,2018-04-27,"South African rand, daily average",0.104
32057,2018-04-28,"South African rand, daily average",0.0
32058,2018-04-29,"South African rand, daily average",0.0
32059,2018-04-30,"South African rand, daily average",0.10306
32060,2018-05-01,"South African rand, daily average",0.1019
32061,2018-05-02,"South African rand, daily average",0.10156
32062,2018-05-03,"South African rand, daily average",0.10182
32063,2018-05-04,"South African rand, daily average",0.10259
32064,2018-05-05,"South African rand, daily average",0.0
32065,2018-05-06,"South African rand, daily average",0.0
32066,2018-05-07,"South African rand, daily average",0.10247
32067,2018-05-08,"South African rand, daily average",0.10289
32068,2018-05-09,"South African rand, daily average",0.10223
32069,2018-05-10,"South African rand, daily average",0.10362
32070,2018-05-11,"South African rand, daily average",0.10427
32071,2018-05-12,"South African rand, daily average",0.0
32072,2018-05-13,"South African rand, daily average",0.0
32073,2018-05-14,"South African rand, daily average",0.104
32074,2018-05-15,"South African rand, daily average",0.1024
32075,2018-05-16,"South African rand, daily average",0.10292
32076,2018-05-17,"South African rand, daily average",0.10182
32077,2018-05-18,"South African rand, daily average",0.10106
32078,2018-05-19,"South African rand, daily average",0.0
32079,2018-05-20,"South African rand, daily average",0.0
32081,2018-05-22,"South African rand, daily average",0.10182
32082,2018-05-23,"South African rand, daily average",0.10281
32083,2018-05-24,"South African rand, daily average",0.10374
32084,2018-05-25,"South African rand, daily average",0.10381
32085,2018-05-26,"South African rand, daily average",0.0
32086,2018-05-27,"South African rand, daily average",0.0
32087,2018-05-28,"South African rand, daily average",0.10439
32088,2018-05-29,"South African rand, daily average",0.10291
32089,2018-05-30,"South African rand, daily average",0.10279
32090,2018-05-31,"South African rand, daily average",0.10226
32091,2018-06-01,"South African rand, daily average",0.10236
32092,2018-06-02,"South African rand, daily average",0.0
32093,2018-06-03,"South African rand, daily average",0.0
32094,2018-06-04,"South African rand, daily average",0.1029
32095,2018-06-05,"South African rand, daily average",0.10193
32096,2018-06-06,"South African rand, daily average",0.10144
32097,2018-06-07,"South African rand, daily average",0.10015
32098,2018-06-08,"South African rand, daily average",0.09909
32099,2018-06-09,"South African rand, daily average",0.0
32100,2018-06-10,"South African rand, daily average",0.0
32101,2018-06-11,"South African rand, daily average",0.09896
32102,2018-06-12,"South African rand, daily average",0.09818
32103,2018-06-13,"South African rand, daily average",0.09783
32104,2018-06-14,"South African rand, daily average",0.09802
32105,2018-06-15,"South African rand, daily average",0.09817
32106,2018-06-16,"South African rand, daily average",0.0
32107,2018-06-17,"South African rand, daily average",0.0
32108,2018-06-18,"South African rand, daily average",0.09696
32109,2018-06-19,"South African rand, daily average",0.09644
32110,2018-06-20,"South African rand, daily average",0.09764
32111,2018-06-21,"South African rand, daily average",0.09786
32112,2018-06-22,"South African rand, daily average",0.09898
32113,2018-06-23,"South African rand, daily average",0.0
32114,2018-06-24,"South African rand, daily average",0.0
32115,2018-06-25,"South African rand, daily average",0.09791
32116,2018-06-26,"South African rand, daily average",0.09833
32117,2018-06-27,"South African rand, daily average",0.09638
32118,2018-06-28,"South African rand, daily average",0.09595
32119,2018-06-29,"South African rand, daily average",0.09576
32120,2018-06-30,"South African rand, daily average",0.0
32121,2018-07-01,"South African rand, daily average",0.0
32123,2018-07-03,"South African rand, daily average",0.09595
32124,2018-07-04,"South African rand, daily average",0.09594
32125,2018-07-05,"South African rand, daily average",0.09685
32126,2018-07-06,"South African rand, daily average",0.09707
32127,2018-07-07,"South African rand, daily average",0.0
32128,2018-07-08,"South African rand, daily average",0.0
32129,2018-07-09,"South African rand, daily average",0.09793
32130,2018-07-10,"South African rand, daily average",0.09831
32131,2018-07-11,"South African rand, daily average",0.09745
32132,2018-07-12,"South African rand, daily average",0.0988
32133,2018-07-13,"South African rand, daily average",0.0991
32134,2018-07-14,"South African rand, daily average",0.0
32135,2018-07-15,"South African rand, daily average",0.0
32136,2018-07-16,"South African rand, daily average",0.09937
32137,2018-07-17,"South African rand, daily average",0.09951
32138,2018-07-18,"South African rand, daily average",0.0994
